date,theme,source,title,link,summary,score,comment
2026-06-26,AI 関連 日本株,Yahoo!ファイナンス,AI関連に利益確定売り広がり、半導体・電線など周辺セクターへ【今日の市場はどう動いた？】 - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9NX2tadXczLXJfSVQ5dWpPWV9Fd3pDZ2lFTFA1eFFsOEJFc0xKYlItNks5T3RFTzZIQms5V2w4czRmeTZCR0wtS01YOUFvRm9vNkhjTFlnUWUwc2t3VG1hVHFlZTM?oc=5,,,
2026-06-26,AI 関連 日本株,Bloomberg.com,【日本株週間展望】プラス圏維持、AIに警戒感も国内外の景況感が支え - Bloomberg.com,https://news.google.com/rss/articles/CBMijgFBVV95cUxPclpWMVBhV2hBeFk4Rm1OZVdQMTdDaEk2TUR1RVM1LVJoUm1XMkFhRXB0c3F4dXczSldNaF94MTdaV2sxWG9aTk9vS1FEQUFZemtZOVhldDNDcEdreWxTZ2NhM1RUY3M0YTdmTmRydDJWRGx4RW1sUUpUSE5XdDY2STA1WTBMTk9FeUJXTm53?oc=5,,,
2026-06-26,AI 関連 日本株,ダイヤモンド・オンライン,トランプ大統領が爆買い「AI関連10銘柄」と“値上がり益”判明！米政府も株買いなら上昇相場継続シナリオも - ダイヤモンド・オンライン,https://news.google.com/rss/articles/CBMiTEFVX3lxTE1PRGlIWTJFT0lzUEJHRDV5eVNPTE51RkhQbkxmSjVXMXVQenNtMkw3eTJBRkFJYnJPLWpfXy1JNDJFVk9jTWp1RXhzbVXSAU9BVV95cUxPZHMtSGNDVWdjeVhocVltN0RKeTFzQUlYTWJHOS1LMDNKSjVRbGxYZnpKNVhCRnFXMkU4eGo3WklsdjRPNzhMZURFNFd2UFRJ?oc=5,,,
2026-06-26,新高値 銘柄,Yahoo!ファイナンス,ETF売買動向＝26日前引け、ｉＳＩＧ社債、ｉＳ米リートが新高値(株探ニュース) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxNXzg0c2JYanhOYU5GYXdNdGszWnhuRFV0M3RtQjlrSUVpVzliN2lEMS1GYkxqQnJkdnBsemx5dkVnV2NSN0xOSTRhUFo1UjRGRWRIU2tRcUNIUkVlRmZvRVJFbVFBOTRQY1RzNjlrSlJzSWVrbEh0UlZURlVVNWQ5V3VuQTJZYkU?oc=5,,,
2026-06-26,増配 自社株買い,みんかぶ,ヤマウラ、売上高・経常利益・当期純利益は過去最高を更新 2027年3月期は4年連続増配と上限16億円の自社株買いで還元強化 投稿日時： 2026/06/26 13:00[ログミーファイナンス] - みんかぶ,https://news.google.com/rss/articles/CBMiRkFVX3lxTE9LNFNIeHBJN0lvaEdkd0toZGtUOUZ2YWR6VlhqdzRzWlJIb2dSV2hQb1BnYVJIdHZwMUF3V3JkYkpWbnMtQlE?oc=5,,,
2026-06-26,増配 自社株買い,finance.biggo.jp,JPモルガン株が最高値更新、500億ドルの自社株買いと増配を発表 - finance.biggo.jp,https://news.google.com/rss/articles/CBMidEFVX3lxTE9uaVVUX0VhWnBYeElGU2hhNXZMaEZQM1Z4NkFpX0pBN3NWdWRXR2ZtLW1sZHpSak1zNC1fdVU2alNwV0VwMjhjbkMyMlUyTWZmUm5BX0RfeXE3SU8yc01iZ3padG55YjJzOTlYODQyam9BSUNP?oc=5,,,
2026-06-26,増配 自社株買い,ダイヤモンド・オンライン,【株式投資の落とし穴】「優待・増配・自社株買い」のニュースで飛びついてはいけない理由 - ダイヤモンド・オンライン,https://news.google.com/rss/articles/CBMiTEFVX3lxTE5ibk94UzVIemZHcnQtVUJJTXlnaFM4X01qa0dUZWNWRzA3Ujk0TkZBY1FIbVBQc2RLbm9HZktoWTVfMGRETVR4eTBmdnHSAU9BVV95cUxPd1VjSE1xMEVFWTFrNXhCVmgxOHE4V3pkeW5LNlJvMUlQNkI3djhSMWFrTS14Sk1sQWNCa0xzeVN6aU93T3VvRFZYNFN3RktV?oc=5,,,
2026-06-26,増配 自社株買い,Reuters,米大手32行、深刻な景気後退でも資本要件維持＝ＦＲＢ年次健全性審査 - Reuters,https://news.google.com/rss/articles/CBMigAFBVV95cUxNT1VDcUxwa1gzMG53cG1wMDl3RjhOa0hfNEhDcTlxY0s4X2lENEF3ZjZxUjhiaEoxSXJJNTBsdUptRDVuSTlfMEJRc2RmdnR5bjltVDdVQ1E1NFZISy16RHFUa2FYbFZ0b2xpSjA0YWJHTmZlamE2ejNGaHZYRkJXSw?oc=5,,,
2026-06-26,増配 自社株買い,Bloomberg.com,FRBストレステスト、米大手銀32行全てが通過－自社株買い・増配に道 - Bloomberg.com,https://news.google.com/rss/articles/CBMijgFBVV95cUxNOFMyZnp6cUowMkxETzZFRlNUWlZRcmNOYWVBWk5LaTZLWWUzTHVKeXMtY1dRbl81NlZ6Tm4tajJkMkl1dVd2NEJRZVVWQmtYLUhmWlpXX3lHM3BqZHZ4c25NLV9kakRwTDh2UTJpRVBic21fZzQxazF6VVEyVU9vS3BoWERURzVwQ3d1MzVB?oc=5,,,
2026-06-26,好決算 株価,株探,本日注目すべき【好決算】銘柄 セレス、ＦフォースＧ (25日引け後 発表分) - 株探,https://news.google.com/rss/articles/CBMiYEFVX3lxTE82N2Jydm5uMnlHTVN1a2FsUjBXeTBLbWdmRWZSd2FaSlU5aGJ5a0JXcFlmV09xYkthcXZqOFp0bFloQkhDNlAtdnBCZHRoMWtsbWUzVnhULTJsVjMxRDJldw?oc=5,,,
2026-06-26,好決算 株価,Yahoo!ファイナンス,好決算なのになぜ株価は下がる？投資初心者が陥る罠と「コンセンサス」の基本をプロが徹底解説(LIMO) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxOT2gwaFpFMDJYMHVCWnI2NW5adXFmY3dPM09qcEJNZXZEUWk3ckQtTmxZamRYenFSRnpIVzg3MGthQlptR0RqSnBPZ2M1R1NfcGJ6MFNzbG5oa2w2TW9IT1VaZnBGTFJPOFVCNW43dzB6MERUbkI2VXRDSFozVWlBenB0ZWpBdTQ?oc=5,,,
2026-06-26,好決算 株価,日テレNEWS NNN,日経平均、下げ幅一時3700円超 半導体関連株に売り（2026年6月25日掲載）｜日テレNEWS NNN - 日テレNEWS NNN,https://news.google.com/rss/articles/CBMifEFVX3lxTE9nRTBTZEwyTmhjX3F6eTQtZWNOSndWc0N6VlV6c21UeUdjSG1YYy03ZUQ3aGpsX1g2UEFMNDc4MlhOSTVscDZEZ1pNaGkxc3dJeTB5cEF5WldtdHc2dmg3UElBU0dsakpWdnBHRVRxcjlrUy1vRFN1TlRQYWo?oc=5,,,
2026-06-26,好決算 株価,みんかぶ FX/為替,ダウ平均は上昇 マイクロンの好決算もナスダック下落 資金シフトの動きも＝米国株概況 - - みんかぶ FX/為替,https://news.google.com/rss/articles/CBMiSEFVX3lxTE9DWjNfQlFtTUdtWjNSVEJSZnRkd3BvUDhWdHVxVnVtVW9YS2xKSVdDZzFBaUk5MzRlckZrTkFGZ0x1MTZrb1AtTQ?oc=5,,,
2026-06-26,好決算 株価,日本経済新聞,キオクシア株価大幅続伸 米マイクロンの好決算が追い風 - 日本経済新聞,https://news.google.com/rss/articles/CBMibEFVX3lxTE9lbm5Nam5TR0hqTF9DZkhieWwzNjlXNWxYaEdqeVQwY0laU2F0TWYtNkhLSUNHMkpKZUZGVGFZdGZLbjd4T21iWDl1N3VabVpxUXhYeXVHbndqLXlZZ2JKcXo0QmZrSS1mQkJNZw?oc=5,,,
2026-06-26,好決算 株価,株探,セレブラス、決算を受け大幅安 好決算も高い期待には届かず＝米国株個別 - 株探,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9OaFZNaTJodHE3SkR5R2lzTV9tYVZQdUdCX3EwR0ttejBwZTVOTTZQNlZzMHY3d0tyeDRNYVZONWtodjVyTjFDWVNjbVdJeUpvTWM3WC1raURKREk1NDljUg?oc=5,,,
2026-06-27,日本株 注目 銘柄,トウシル,8月優待人気トップ「イオン」株価急落、「仕込み時」と判断する三つの成長理由（窪田真之） - トウシル,https://news.google.com/rss/articles/CBMiWkFVX3lxTFB1amFxVGdaLWlGUXFwTVZvaE1lWEhiTWtwYUcwTGQxd1ladWFZV1YxZ0kyV3BUQU9YcmlfNVg4bDZNbmUwRmFibzNlSVNUc1Y4ZWozNzFaQ1FCUQ?oc=5,,,
2026-06-27,決算 上方修正,Yahoo!ファイナンス,今週の【決算】見どころ 全チェック！ ＜決算特集＞(株探ニュース) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxNTlpxMDdRVUhsMkRPREU1dk5ESGw1ME5PUDlkajFrR2hacmhGbVZYNm9aOTdpQV9UeFpQZFpUckdfUU5TdWF4UEVwR0drTWl2VTJkNEc3QUQxN1l1TE1uelI0d2pncFBwNTRqajZCX3dkc3VIMUxobjVTUlpFdS1UR3Jic2dubVE?oc=5,,,
2026-06-27,半導体 関連株,日本経済新聞,医薬株に買いサイン点灯 半導体関連からの資金分散の受け皿に - 日本経済新聞,https://news.google.com/rss/articles/CBMibEFVX3lxTE9PbTdiNEVlbi01WWF1dTh4c2hyQnBuaVNWVnBEU3VwbmNDb1JYb0FFR3V3MU4tdG5zcUhhdmdLbEFaSVprc3dYbVJoZDhZaVhDRDBxU2h6UjMtMlZHX0R1aHJTQktmT0U2OE90ZQ?oc=5,,,
2026-06-27,半導体 関連株,会社四季報オンライン,ついに｢世界のAI･半導体バブル崩壊が始まった｣と確信した - 会社四季報オンライン,https://news.google.com/rss/articles/CBMiV0FVX3lxTE5lRnFST2pPMGxQVkNkNTdYQUlSMXI4OTFWNldqd0ZEYjVjdnNEZGwxN3JNTFFEQXFwVmZPMlYtRF9xQ2FCeVRhTk9JYTJJRUVVTHZ1cFhsTQ?oc=5,,,
2026-06-27,半導体 関連株,Reuters,米国株式市場＝Ｓ＆Ｐ小幅安、半導体株が急落 モデルナは急伸 - Reuters,https://news.google.com/rss/articles/CBMigAFBVV95cUxPSkV0aTQxU1hKQzRlWmwycmhpQ2VzLWxPcGtIWlFHWHRkMkVRSUhKSEpQZFo5LUVSajV3bWdWaVpQc1NyajcyekJ4b0p1YW9Ea3dtN0tfYy1wUkRNcjJNbU05QzFBWnNsNDhBdXUtVEtmaEJITThnYUxXbHl3VjRKUw?oc=5,,,
2026-06-27,半導体 関連株,Yahoo!ニュース,日経平均、下げ幅一時3700円超 半導体関連株に売り（日テレNEWS NNN） - Yahoo!ニュース,https://news.google.com/rss/articles/CBMif0FVX3lxTE9fY2g4Rm15QVBTSl9RcFR3Mmo5dmVBUXpkX0xoR0Jpel9mUGQ2MXFJVEJ0b2VXdVpiTmJyemNud3RhUjdOWUhJaGY0RGYzTWk5S2lzUXUxYS1QVHE1NVlzNHBuaGJRZDZBM3VYeUdtUEN4Wmx6UzFNMzdPdUk0WW8?oc=5,,,
2026-06-27,半導体 関連株,Investing.com - FX | 株式市場 | ファイナンス | 金融ニュース,アップルの値上げがAI関連銘柄への懸念を呼び、米半導体株が下落 執筆 - Investing.com - FX | 株式市場 | ファイナンス | 金融ニュース,https://news.google.com/rss/articles/CBMicEFVX3lxTE1PbHpsVjFzalpTSXJNX0F3bWNGZl84cVlwLTkxUWhwaHkwemhLYzhaa2dRZnk2YWVvMGZlVEU3RlYyQk1PbFI0a0dDNzJ1RExsUERnMHptblNOMS1sNjZmSlBKNElBSGIxTmFDb3dMV3A?oc=5,,,
2026-06-27,AI 関連 日本株,みんかぶ,新興市場見通し：大型生成AI関連株の落ち着きを待ちつつ、7月相場入りで機関投資家の買いに期待 - みんかぶ,https://news.google.com/rss/articles/CBMiRkFVX3lxTE1RTGJFMG05dS1HS3FudENNMFgtVjBhdUdXSkMzSnpuUmNZemxKMUdOSF8tUGtBUU8zajd6RE1yLWJ5aEo2QXc?oc=5,,,
2026-06-27,AI 関連 日本株,Yahoo!ニュース,ソニーは最高益でも株価低迷…AI相場に取り残された優等生が巻き返しを図る（ニューズウィーク日本版） - Yahoo!ニュース,https://news.google.com/rss/articles/CBMif0FVX3lxTE0xQWN0MzJ0TXV5QWVwV3htZGhmMlgtVmpieXJWUVR1bG5uX1puTE5PT0NpVVhQbmVoYk9fdm51MjJTVVNSVDJJUXZ5a25fY09SOVRQWFJZWWpyMHcySTVnVjJ6WHp2Z0hwQjhzOW1QWExDdEhZM1c1STB6em9GOHc?oc=5,,,
2026-06-27,AI 関連 日本株,ダイヤモンド・オンライン,【おすすめETF】AIや防衛など、いまが旬の｢テーマ型ETF｣に注目！ 投資信託より機動的に｢AI｣や｢防衛｣などのテーマ株に投資できる“おすすめETF”4本を紹介！ - ダイヤモンド・オンライン,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9ncnlNbzA5M0pBMnBLd1l1RGdNYkVEdnhYWF9nWXN6QWY0NnhqcWJGOHZ6SWxBN25jS1BaVmh1azZfTklXZTEzSnQzM1Myb3dwZmpn?oc=5,,,
2026-06-27,新高値 銘柄,Moomoo,【AIメインテーマ追跡】相場は分裂、ストレージ機器が新高値更新、資金を投入する銘柄は継続的に失血 - Moomoo,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPU0hqMWFoTUwxUE5FUllSU2RUdXhza1o1dy03SXJ1YWtPRFhma1U3THBudUZsZFdCSk92S21YcGxDQngxQXJyc21Lb05vWnhCSS1NU0tpWl8tYXgzLXd4VVEtdzIwVUNtRWdXbGNXNVlGenJnNTVjLVRPV1B1LUhETnJLRDJvUkhSdXVnZTZONERfVjJfYnhXMHdFOVNtR2RBSUU5czZyRS0zLVNzVTNtX2ZNMXRHUi1OalJoSW9ObVV3S3BndFZYeA?oc=5,,,
2026-06-27,増配 自社株買い,ログミーFinance,ヤマウラ（1780）、売上高・経常利益・当期純利益は過去最高を更新 2027年3月期は4年連続増配と上限16億円の自社株買いで還元強化 - ログミーFinance,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5FSWFod0k2VmlPR1o1c3hZUkJwLUktbHZPQm91MzdMQlJiUWZvNnNjeGtEaFBNRlRPLWlUaHhseXl1cmFkUjN0WnBHSWdfYnphVFE?oc=5,,,
2026-06-27,増配 自社株買い,finance.biggo.jp,米FRBストレステスト：全32行が合格、ウォール街大手が500億ドルの自社株買いと増配を解禁 - finance.biggo.jp,https://news.google.com/rss/articles/CBMidEFVX3lxTE9PbTRKRkkybDREeTg2TEJkVnkwU0o3TzBzRmNQMGZ4bVd0b1YzUXQ5ZkpkTUZ2S0Y0cFJHbkx2aUcwV2NWNHpEUmhqM2NjTVdreXdOb2QxTUliUWlDNmV6cC0yb3lPcWFERVF5dXNraGtCUnVw?oc=5,,,
2026-06-27,好決算 株価,会社四季報オンライン,高値圏の乱高下相場でなお上値余地見込める好業績3銘柄 - 会社四季報オンライン,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1SOHEzeVBRUFpibXhMYXFEY0FWdHNJVm8wbEhUN3NRb0k2QUZvR0lsVUpwWTU4Q2VVMG1OcW5qcDRGSDhsQ3BrTFdjcVFjZy1yTTRlQTVERQ?oc=5,,,
2026-06-28,日本株 注目 銘柄,ダイヤモンド・オンライン,【日本株】2026年・夏の「おすすめ新興株」2銘柄！格安スーパーを展開する｢トライアルHD｣、装着型ロボットスーツが海外でも伸びる｢CYBERDYNE｣に注目！ - ダイヤモンド・オンライン,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9QU21ldmJmazhzRTdTZjVwek4tbGktY0lhbjhna3Y1S2lDMHZhR1BacElUS3pIY2xuUzJVOElBQmh5MllDN0xiSllXLWpQYUFTVzVF?oc=5,,,
2026-06-28,日本株 注目 銘柄,株探,本日注目の【株式分割】銘柄 (25日大引け後 発表分) - 株探,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1sbUNUV2ZuV2xrWjFHVi1VMFMxX0ZrQllMUzIySFcyNDl3TVhZdTRxLVFYd2NhSm1HaTE1b0lzRll0amx1eEI2N0huV2xFT1RTamRYVE1FZjkwYXVaZ25mRA?oc=5,,,
2026-06-28,決算 上方修正,Yahoo!ファイナンス,今週の通期【業績上方修正】銘柄一覧 (6/22～6/26 発表分)(株探ニュース) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxOM2g2THBrM2ZjTXducHhLVzJkWndFaklvVEtmU090WnlZZko3QkVCaVNDUXN5MG1fT3RNM0xzYXhuQmRhNEtUd2lVeVdGa0Q4VE8xa2Q2a0M1YkkxU1prUER2ZWJ6QnprV1R4ZWloMUZUREpFSnFEOWdVd0pGT1NKU2hxYXNoNHc?oc=5,,,
2026-06-28,半導体 関連株,会社四季報オンライン,26日の日経平均は3000円安､AI･半導体関連株に売り - 会社四季報オンライン,https://news.google.com/rss/articles/CBMiV0FVX3lxTE5kWngtaS1CT29xTDlDcnV0eUdmQkp0OHZESHhXMWI0QkVFVWwyLXBKclJJMmViYUJBd3k5WE5CWlVuM2JsVk1ianp2RUUyb2FrNXdmbWU1RQ?oc=5,,,
2026-06-28,半導体 関連株,株探,【今週読まれた記事】まだ五合目のAI半導体相場、“次のキオクシア”はどこに - 株探,https://news.google.com/rss/articles/CBMiYEFVX3lxTE40WkZ5bnNydHRSbldLRFJmcU15ZG0tWDZsaWUyZXMzdGI2MGU0Smt0cUFRY1pFX3dFZkZBNm5GMnpmcUhGcnBpbUk0WVVaUkRVRF90U0xyVHh2M1NhbzZfRw?oc=5,,,
2026-06-28,半導体 関連株,みんかぶ,東京株式（前引け）＝急反発、半導体関連など中心に一気に買い戻される展開 - みんかぶ,https://news.google.com/rss/articles/CBMiRkFVX3lxTFBVU1BUZ3h2Q0VKdzY1Ymw3aF9RQXZxdjFpT0k0ZXVYazZvZmxQWUVybm1TamRUdU1xRm1sX1FaZGRKcjZON2c?oc=5,,,
2026-06-28,AI 関連 日本株,ダイヤモンド・オンライン,来週（6/29～7/3）の日経平均株価の予想レンジは、6万4000～7万2000円！ キオクシアなどAI･半導体株が不安定な中、出遅れ銘柄への資金流入の有無に注目 - ダイヤモンド・オンライン,https://news.google.com/rss/articles/CBMiU0FVX3lxTE4xMDhwdm5qajFQaklxLXdNZUhZMzBLTHBxVzlnZkRTVFZscHQtLXQzckEyajVqb1NudzVIeTBZUm1POENfenh4U0h0MV91V3dzeTBN?oc=5,,,
2026-06-28,AI 関連 日本株,トウシル,高配当株5選：AI一極集中から出遅れ割安株に資金シフトか。王子HD、JFE、野村不動産など - トウシル,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9SRTlFbkZwdHNfb3hNMnFCOTlSUkt2cUNiZnlrcWNUOGhSLXM2MGl0a0lwcHhESEVuaFRmbF9VQi1fUUtmZXFwM0F6ZVljd2Vxc3JnaUVod09DUQ?oc=5,,,
2026-06-28,新高値 銘柄,Moomoo,【AIメインテーマ追跡】相場は分裂、ストレージ機器が新高値更新、資金を投入する銘柄は継続的に失血 - Moomoo,https://news.google.com/rss/articles/CBMixwFBVV95cUxOQlE1dFNYTzlFeUVrVkg4ZGVKUFlBWERBY21kUjMzNnZrWGt0UVktWlk2bTZtNnVzTk44dTFCTVJNSnVFcW1ITXRXUUVNYV8yQnR6ajNrOEQ3aWZSVHU3bEdkUWI4aDY3UUd3QnhwUU5WLTNTaXVqcDRHbFpfWjFmd1pGdUdSSldpdUxaRlVpUGE3T2xwZXJ1VEtHeDNfWHhwWmZ2Q2JmcWptSFBRejB0MGdxNEhKYWs1ODJkT0RLZUM1OVRXRzlJ?oc=5,,,
2026-06-28,新高値 銘柄,株探,Ｆ＆ＬＣが新高値、１株から２株への株式分割と２６年９月期業績・配当予想の上方修正を好感 - 株探,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBCa3RkcEI4NWpqc0VLai14Zkwya0hVUkhIbnhLVVpVYnF5Ynhhd2NWRkl5S2ItNWFrUkRmNTFsYU9xaTI0M3dsV3FXTmRFZEVGMVFXU3I1SXo3dW1NYnRWMQ?oc=5,,,
2026-06-28,新高値 銘柄,会社四季報オンライン,資産10億円超のDUKE。氏が語る､｢新高値ブレイク｣の極意 - 会社四季報オンライン,https://news.google.com/rss/articles/CBMiV0FVX3lxTFAyUzUycTNpMWxjR19oQWtOUW02bEtKOVh4QURMc3ZST3o5cGZiZlVkaFZzR0lncFRhUWV0VXRCOW9UZ1dNVkdiMzZLdTBfbEx2ZGdGbHduSQ?oc=5,,,
2026-06-28,新高値 銘柄,株探,キオクシアが続騰し国内時価総額で一時首位、米ＳＯＸ急伸とサンディスク新高値追い風に - 株探,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9MaVlzNlFYTC1ObDR2UFNKRElZd09SNUUwUEZxVW9oNVJxMU9MTkRpSjF0X2lLM2F1QWhncjg0MG84S1hYUk1uWG1LS0FZU0MzVlE1VlN0UHRQUEV5OHA2aw?oc=5,,,
2026-06-28,好決算 株価,Yahoo!ファイナンス,明日注目すべき【好決算】銘柄 ＮａＩＴＯ、ＤＣＭ、エムアップ (26日引け後 発表分)(株探ニュース) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxPQ1NmMjBSb1ZycWtMeEkwVGVqb1RCcDEwXzZGajRWek9hUVgwR0Z6WVg4eUJjeFl2dE1DYjZrWTBnWmdHLWg0NlRXZjl6d05OYnZfeEZELVI4UGxvRGFxYXpmZnJPTWl6N0FuLTFrTjdxNThUeVBNaUo5VVNMZzR4a1d5c2xBeWM?oc=5,,,
2026-06-29,日本株 注目 銘柄,Yahoo!ファイナンス,相次ぐ需給イベントで波乱含みか、米雇用統計に注目/日経平均反発【今日の注目株＆日本株市場見通し】「デイリーZAi」6月29日号(ダイヤモンド・ザイ) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxNYmZCZTI4aXBZcDVSWnhTc3UyeUlxRUJqT2NmYXVYbUg5eGttTm5GVV9vWmJNVTVwaTF6c3Z6VGY4UVlDYUV1UW1wdXd1LTZkTkktWVZSbnVfSlluMF9odWJ4QU1uS0FFYVk5OWhJZUx4ak56UVBwdnRhQW1HeVBSRG9iWC1rUTA?oc=5,,,
2026-06-29,日本株 注目 銘柄,nomura.co.jp,野村證券で買われた高配当株人気ランキング（2026年3月〜5月） - nomura.co.jp,https://news.google.com/rss/articles/CBMiX0FVX3lxTFB6UWVjdC01bnkwTEUxX09zaW0zMUp4ZDBJWVBUZ3pOeGQ5Tm9fSVJZOTQ5bWlUTC1zYXBmSnV0YjFMbkxGRlZaSi1zYXpTWERHRWthWmlNSWVMazJtZHN3?oc=5,,,
2026-06-29,日本株 注目 銘柄,Yahoo!ファイナンス,テクニカルで選ぶ注目銘柄：日本ハム＝２５日線を突破、５日線と２５日線のミニＧＣが形成寸前(ウエルスアドバイザー) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxPdHdnSm90S3JhMmR0NkhwTHFHd3luZjliNkZxVmpDaXRhakwzWUwwMGY1aUpIZGUzeGFTelFXV2lZYmZ5d3BleFpHM1UySHdwOHBBdmlrcDBJcGtzekV0ZDV6dmpUX2oyVGVPWW1NOVhNX1djd0JVZ2lmWXc0QTczWlhnQnFfLUk?oc=5,,,
2026-06-29,日本株 注目 銘柄,ダイヤモンド・オンライン,【おすすめETF】NISAで“じぶん年金”が作れる｢高配当株ETF｣3本を紹介！ 配当利回りが2～3％の高配当ETFをNISA口座保有して非課税で配当を受け取ろう！ - ダイヤモンド・オンライン,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9rdUY4MnFvR0VxYWd2SEhJblBWRTMxdVFJdi04VzNuZXg2c296TDJJVG1DanpfRW1URWVxX2RWRmphQ3RyX2Vpb1dpQjA3Z2pCY1ZB?oc=5,,,
2026-06-29,日本株 注目 銘柄,マネクリ,日経平均株価7万円一時突破！要因と今後の注目銘柄は？ - マネクリ,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBzRTZ5YjBHU180VzZtNEVOSk91S0VycURfeVphY3Y3UGhmSjNFVXdfcW5kV0x0WEpKQXg4N3luN2U2MXp3V1NrZk1xeFNQaUlpYVVzTtIBV0FVX3lxTFBLR3FLYmduRVhzc2Y4QUJQWXUtSzc2eEJpTGlJYWJ0MDhhQzF4V2FtemNtRy13WVJCWlNob1BuS0dwX2VkZGc1Y0daZlI1SjdTNnRtZ0MzYw?oc=5,,,
2026-06-29,決算 上方修正,Yahoo!ファイナンス,【決算速報】バイク王、上期経常を一転微増益に上方修正(株探ニュース) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxORVJlelhhUHd1ZUI2clgyVm1yaGxBUE80X1kwX1JqcnhVUVYyR1RUQnRWLWxkYTZtbFZCWWU2Wl9ySW9uLWVaYm5DMHU1WDF5NnJLOGFOZ092WE1FMlpISS12aGIyNGdnSjczLWdDTnNBVDJWSUdZTm9DNzd6N202bUtnSEhjRTg?oc=5,,,
2026-06-29,決算 上方修正,かぶたん,★本日の【サプライズ決算】速報 (06月29日) - かぶたん,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1SQVJ4eUhfYXhrQXFmZ1h4SHhlb2F5RWZrV2ZEYzdocnlqbVdWTzFxNGNKZ21IUy15Qlp4SXotQ0F1WDVqby1SQ2ZHZlRSaXlaMGN2TE1ibmsyTE5TenRxdg?oc=5,,,
2026-06-29,決算 上方修正,会社四季報オンライン,6月29日に業績・配当予想を修正した会社はこちら - 会社四季報オンライン,https://news.google.com/rss/articles/CBMiV0FVX3lxTE10cUh0ZGdEc1NzUlk5RnZEZXhzdHdIWU5Fa1VuVS1vengxOEYyMzRfQ0hoZXk3WkdFSkZlczQ2V283M3kxaFJfU3BZeW10TlBtaFVOblZ0Zw?oc=5,,,
2026-06-29,決算 上方修正,Yahoo!ファイナンス,【決算速報】ホリイフード、上期経常を40％上方修正・20期ぶり最高益更新へ(株探ニュース) - Yahoo!ファイナンス,https://news.google.com/rss/articles/CBMihwFBVV95cUxNam5nXy15NTNJeUZ6alBQUVlkaDBIeHg1NVNwckpjLWk5emdBVUNfWkVtSWZPdjQ4ellNRVhJbGVSSWVBMXZkQXVjNHU3LVBfTzZKczFxZW9BUzlmN3ZXdXlDREVaVnNFMlpQMWxCWm5rWkdPdjEtbm50X0VOenUtcXRRd1dZZEk?oc=5,,,
2026-06-29,決算 上方修正,simplywall.st,好調な第1四半期決算、業績予想の上方修正、そして新たなAI提携にもかかわらず、なぜMongoDB（MDB）の株価は5.6％下落したのか - simplywall.st,https://news.google.com/rss/articles/CBMijAFBVV95cUxOTXBINDc2b01IRXJFeEtFQWp6ZEhWa1VHM0VFWlRieDBGV2xoRVBWbndxMVdrWHJmb2w1eHpjZGtBN24wdUpqZU5sLWhZcHpOak5XRml2NFdDZlNZa1VYdzFHWm50OGRIV1RVSE1NRUh0VGFtRHM1VWxDU0tGdGs4ME1OdlpEV0xJQjZGNNIBkgFBVV95cUxQSEZWYW12OUNsXzVpSlFrdVY4MmZVeU0taGhLd3hsNER4ekVqaUYydG8wc0otMEFHXzRWRnpmc0cyOUxxbi00dXVXdUJGSTlEZmlESHN6THRJbFZ2bXczQ2ttR1dRMG5JMm53UV9oNlluUGY2Qm9wNDdaUmRjcUh5ZllIMmZVZWUxQ2YxaG9EX09FZw?oc=5,,,
2026-06-29,決算 上方修正,かぶたん,バイク王、上期経常を一転微増益に上方修正 - かぶたん,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5uQTlwRjVYX2doRjZJLTVmZURQZWhaNnVybWctZVZoeEtPd0dreVRBOXJVcUNUVEJjbUp2LWFQUThpSl9uQk9rRWs0VWNsaXp3VEE?oc=5,,,
